,id,timestamp,tweet_text,username,followers_count,location
706,1.57723E+18,2022-10-04 09:27:02+00:00,"Hukum di Indonesia ibarat jarum jahit tumpul keatas tajam ke bawah,begitu pula dengan naiknya BBM yang begitu syulit lupakan bensin. Bantuan pemerintah pun tidak dapat merata hanya membuat masyarakat iri saja https://t.co/IdZRbXJlYy",medhordxpurple,0,
707,1.57723E+18,2022-10-04 09:26:50+00:00,Bagaimana pemerintah menjaga daya beli masyarakat sehingga kenaikan harga BBM tidak menekan ekonomi mereka?  Ikuti diskusinya dalam #BTalkKompasTV malam ini pkl 22.00 WIB hanya di KompasTV   Streaming: https://t.co/rUTSoY8ekA https://t.co/k2veySONFu,KompasTV,4521518,Indonesia
708,1.57723E+18,2022-10-04 09:25:19+00:00,"BLT BBM merupakan salah satu kompensasi penyesuaian harga BBM dari Pemerintah, Terima kasih Pak Jokowi. #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan - Jawa Tengah https://t.co/nraeok8XaW",vivimarga2,14,"Banjarnegara, Indonesia"
709,1.57723E+18,2022-10-04 09:25:11+00:00,Penyesuaian harga BBM diambil pemerintah untuk menahan inflasi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  Jambi https://t.co/jofmPIvnFN,ChikaFirli,662,"Jambi, Indonesia"
710,1.57723E+18,2022-10-04 09:18:38+00:00,"Pemerintah memastikan jika pembahasan revisi Perpres No 191 Tahun 2014 untuk membatasi pembeli Pertalite tetap jalan, meski sudah ada penambahan kuota penyaluran BBM bersubsidi tersebut. https://t.co/AAoOb6Kf89",kumparan,938415,
711,1.57723E+18,2022-10-04 09:18:00+00:00,"Untuk meningkatkan daya beli masyarakat, pemerintah mengalihkan subsidi BBM menjadi dana bantuan sosial (bansos). #SubsidiBBMTepatSasaran https://t.co/nped3wGF5E",bumn_smg_kuat,126,
712,1.57723E+18,2022-10-04 09:13:13+00:00,BLT BBM adalah komitmen Pemerintah meringankan beban masyarakat kurang mampu.   Kepulauan Bangka Belitung  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/vTTiil9z6j,Gardu85,62,"Bangka Belitung, Indonesia"
713,1.57722E+18,2022-10-04 09:11:56+00:00,Ayo bijak manfaatkan BLT dari Pemerintah. Rakyat indonesia dukung bansos BLT BBM karena tepat sasaran.  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Sumatera Barat https://t.co/Br2k6P1DsF,Kamarudin7S,38,"Kota Bukittinggi, Sumatera Bar"
714,1.57722E+18,2022-10-04 09:11:52+00:00,Pentingnya Pemerintah mengubah pola penerimaan subsidi BBM guna menghindari kalangan masyarakat yang mampu menikmati subsidi bbm.  Berikut pengakuan beberapa masyarakat.  @pertamina  #DukungRevisiPerpres191 https://t.co/17I7VKxvuZ,digifeeder,6329,Indonesia
715,1.57722E+18,2022-10-04 09:10:03+00:00,Penyaluran BLT BBM jadi bukti pemerintah sangat memperhatikan kesejahteraan masyarakat  Dukung penyaluran BLT #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Sumatera Utara https://t.co/nRTcGncm6W,William55438963,322,
716,1.57722E+18,2022-10-04 09:09:42+00:00,Alhamdulillah.. Akhirnya pemerintah sudah menyalurkan BLT BBM ke seluruh daerah di indonesia  Dukung penyaluran BLT #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Sumatera Utara https://t.co/bEGNg8mh6e,William55438963,322,
717,1.57722E+18,2022-10-04 09:09:32+00:00,Alhamdulillah.. Akhirnya pemerintah sudah menyalurkan BLT BBM ke seluruh daerah di indonesia  Dukung penyaluran BLT #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Sumatera Utara https://t.co/w3Hvh7AH6k,William55438963,322,
718,1.57722E+18,2022-10-04 09:08:28+00:00,BLT BBM jadi solusi Pemerintah membantu masyarakat ekonomi rendah yang terdampak penyesuaian harga BBM.  -Nusa Tenggara Timur- #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/CrKvwfbyQ1,OllaSeptin,18,"Nusa Tenggara Timur, Indonesia"
719,1.57722E+18,2022-10-04 09:08:12+00:00,Penyaluran BLT BBM jadi komitmen pemerintah wujudkan penggunaan subsidi yang tepat sasaran  Dukung penyaluran BLT #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Sumatera Utara https://t.co/tdNj93MbKj,William55438963,322,
720,1.57722E+18,2022-10-04 09:08:09+00:00,Penyesuaian harga BBM jadi upaya pemerintah agar subsidi lebih tepat sasaran untuk masyarakat kurang mampu. #PembangunanMakinDiKebut #PembangunanUntukRakyat @jokowi   Kanjuruhan | Kengerian di Pintu 13 | Ariel Tatum | Ade Armando | Ajeng | Kapolda https://t.co/ATQvil6iV4,komisarispolit1,958,"DKI Jakarta, Indonesia"
721,1.57722E+18,2022-10-04 09:07:58+00:00,Penyaluran BLT BBM jadi komitmen pemerintah wujudkan penggunaan subsidi yang tepat sasaran  Dukung penyaluran BLT #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Sumatera Utara https://t.co/haxoKRvGOz,William55438963,322,
722,1.57722E+18,2022-10-04 09:07:15+00:00,Pemerintah pastikan penyaluran BLT BBM tepat sasaran  Dukung penyaluran BLT #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Sumatera Utara https://t.co/5aO2trwIlB,William55438963,322,
723,1.57722E+18,2022-10-04 09:06:54+00:00,Kebijakan pemerintah menyalurkan BLT BBM sangat membantu perekonomian masyarakat  Dukung penyaluran BLT #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Sumatera Utara https://t.co/LRvmsxb42x,William55438963,322,
724,1.57722E+18,2022-10-04 09:05:56+00:00,"Konsumsi BBM melonjak, emiten ini malah kecipratan untung akibat pemerintah tambah kuota.. https://t.co/7wUozZ3DzE #IPOTKaryaAnakBangsa #BanggaPakeIPOT #IPOTPionner #InvestasikanIndonesia #MakeItEZ with #IPOTEZ biar #SemuaBisaInvestasi https://t.co/vbUaGQi2i0",IpotNews,4082,Jakarta
725,1.57722E+18,2022-10-04 09:04:42+00:00,Dari penjelasan harusnya kita sudah pahami bahwa kebijakan pemerintah dalam penetapan harga BBM yang baru didasarkan untuk kepentingan Rakyat  📍Maluku Utara - Ternate  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/nDMPDb0gbj,StacyAn46159139,5,Maluku Utara
726,1.57722E+18,2022-10-04 09:04:00+00:00,BLT BBM adalah cara Pemerintah agar masyarakat kurang mampu tetap dapat mencukupi kebutuhan sehari hari.   Kepulauan Bangka Belitung  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/m86MHDBtbS,Gardu85,62,"Bangka Belitung, Indonesia"
727,1.57722E+18,2022-10-04 09:02:50+00:00,"Segera cair BLT BBM tahap 2, ini bukti komitmen Pemerintah untuk menjaga saya beli masyarakat kurang mampu.   Kepulauan Bangka Belitung  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/AqDMWrpIwa",Gardu85,62,"Bangka Belitung, Indonesia"
728,1.57722E+18,2022-10-04 09:02:10+00:00,Bijaklah manfaatkan BLT dari pemerintah Daerah Istimewa Yogyakarta BLT BBM Yogyakarta #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/WvxHJfNqqJ,gil_channy,233,"Yogyakarta, Indonesia"
729,1.57722E+18,2022-10-04 09:01:20+00:00,Ayoo bijak manfaatkan BLT dari Pemerintah. Rakyat indonesia dukung bansos BLT BBM karena tepat sasaran.  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Sumatera Barat https://t.co/7AajuHZjBs,Kamarudin7S,38,"Kota Bukittinggi, Sumatera Bar"
730,1.57722E+18,2022-10-04 09:00:58+00:00,"Alhamdulillah, bantuan BLT Subsidi BBM dari Pemerintah akan segera cair..!!   Celoteh Warga Sumatera Utara  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/KNMaXYYZIr",PolitikJurnal,171,"Medan Kota, Indonesia"
731,1.57722E+18,2022-10-04 09:00:53+00:00,"Alhamdulillah, bantuan BLT Subsidi BBM dari Pemerintah akan segera cair..!!   Celoteh Warga Sumatera Utara  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/fRKqy4dRso",PolitikJurnal,171,"Medan Kota, Indonesia"
732,1.57722E+18,2022-10-04 09:00:44+00:00,"Alhamdulillah, bantuan BLT Subsidi BBM dari Pemerintah akan segera cair..!!   Celoteh Warga Sumatera Utara  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/Iuz5IeX5V1",PolitikJurnal,171,"Medan Kota, Indonesia"
733,1.57722E+18,2022-10-04 09:00:39+00:00,"Alhamdulillah, bantuan BLT Subsidi BBM dari Pemerintah akan segera cair..!!   Celoteh Warga Sumatera Utara  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/lSC9c6mup3",PolitikJurnal,171,"Medan Kota, Indonesia"
734,1.57722E+18,2022-10-04 08:58:24+00:00,Program BLT BBM dari pemerintah sangat meringankan beban ekonomi masyarakat Banten.  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/5l3xEnVqQ7,Karleen35802646,247,"Kota Serang, Banten"
735,1.57722E+18,2022-10-04 08:58:11+00:00,"Alhamdulillah, bantuan BLT Subsidi BBM dari Pemerintah akan segera cair..!!   Celoteh Warga Sumatera Utara  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/4HkzPPctsJ",PolitikJurnal,171,"Medan Kota, Indonesia"
736,1.57722E+18,2022-10-04 08:57:38+00:00,Subsidi BBM diperuntukkan untuk masyarakat yang membutuhkan. Selama ini subsidi BBM banyak dinikmati masyarakat kalangan atas.  Warga Nusa Tenggara Timur mendukung kebijakan pemerintah ini!  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/PjeH8oDyWt,OllaSeptin,18,"Nusa Tenggara Timur, Indonesia"
737,1.57722E+18,2022-10-04 08:56:31+00:00,Masyarakat Indonesia sangat mendukung kebijakan pemerintah melakukan penyesuaian harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Utara https://t.co/HI8evmrm9F,Vivien06098329,375,"Kota Medan, Sumatera Utara"
738,1.57722E+18,2022-10-04 08:56:29+00:00,Warga Nusa Tenggara Timur ayo bersama kita dukung penyesuaian harga BBM agar dana subsidi BBM yang disalurkan pemerintah lebih tepat sasaran dan lebih bermanfaat bagi masyarakat.  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/tFHF8Z9Pg7,OllaSeptin,18,"Nusa Tenggara Timur, Indonesia"
739,1.57722E+18,2022-10-04 08:56:23+00:00,"Alhamdulillah, bantuan BLT Subsidi BBM dari Pemerintah akan segera cair..!!   Celoteh Warga Sumatera Utara  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/kllle7GtPI",PolitikJurnal,171,"Medan Kota, Indonesia"
740,1.57722E+18,2022-10-04 08:56:06+00:00,Masyarakat Indonesia sangat mendukung kebijakan pemerintah melakukan penyesuaian harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Utara https://t.co/QOA4l8BBpG,Vivien06098329,375,"Kota Medan, Sumatera Utara"
741,1.57722E+18,2022-10-04 08:55:48+00:00,Penyesuaian harga BBM agar pemerintah Lindungi rakyat dari Gejolak harga minyak dunia. Rakyat indonesia dukung Penyesuaian Harga BBM.   #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Barat https://t.co/X2s1ym18cf,premanlnsaf,189,"Padang Timur, Indonesia"
742,1.57722E+18,2022-10-04 08:55:18+00:00,"Keputusan yg tepat..!!  Kebijakan Pemerintah sudah tepat untuk menyesuaikan Harga BBM subsidi, Semua demi penyaluran subsidi yang tepat sasaran.   Celoteh Warga Sumatera Utara  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/snCcnneFx6 https://t.co/hAK8lV0N0l",Kamto97182089,337,"Sumatera Utara, Indonesia"
743,1.57722E+18,2022-10-04 08:55:04+00:00,Penyesuaian harga BBM agar pemerintah Lindungi rakyat dari Gejolak harga minyak dunia. Rakyat indonesia dukung Penyesuaian Harga BBM.   #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Barat https://t.co/c0fvFeACb1,premanlnsaf,189,"Padang Timur, Indonesia"
744,1.57722E+18,2022-10-04 08:54:54+00:00,Penyesuaian harga BBM agar pemerintah Lindungi rakyat dari Gejolak harga minyak dunia. Rakyat indonesia dukung Penyesuaian Harga BBM.   #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Barat https://t.co/vD8myQrOzU,premanlnsaf,189,"Padang Timur, Indonesia"
745,1.57722E+18,2022-10-04 08:54:50+00:00,Pemerintah membuat kebijakan sudah dengan pertimbangan yang matang.   Dukung penyesuaian harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Utara https://t.co/HDRI57AsN2,Kamto97182089,337,"Sumatera Utara, Indonesia"
746,1.57722E+18,2022-10-04 08:54:46+00:00,Penyesuaian harga BBM agar pemerintah Lindungi rakyat dari Gejolak harga minyak dunia. Rakyat indonesia dukung Penyesuaian Harga BBM.   #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Barat https://t.co/gLYXdhT3PB,premanlnsaf,189,"Padang Timur, Indonesia"
747,1.57722E+18,2022-10-04 08:54:37+00:00,Penyesuaian harga BBM agar pemerintah Lindungi rakyat dari Gejolak harga minyak dunia. Rakyat indonesia dukung Penyesuaian Harga BBM.   #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Barat https://t.co/v0Hvylt7al,premanlnsaf,189,"Padang Timur, Indonesia"
748,1.57722E+18,2022-10-04 08:54:35+00:00,"Penyesuaian harga BBM sudah di musyawarahkan oleh pemerintah dengan pakar-pakar ekonom. Maka penyesuaiam harga BBM jadi momentum kebangkitan Ekonomi bangsa, Sumatera Utara dukung penyesuaian harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/xjHs6x6jwJ",Kamto97182089,337,"Sumatera Utara, Indonesia"
749,1.57722E+18,2022-10-04 08:54:30+00:00,Penyesuaian harga BBM agar pemerintah Lindungi rakyat dari Gejolak harga minyak dunia. Rakyat indonesia dukung Penyesuaian Harga BBM.   #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Barat https://t.co/Q1GRAG0Xdi,premanlnsaf,189,"Padang Timur, Indonesia"
750,1.57722E+18,2022-10-04 08:54:23+00:00,Penyesuaian harga BBM agar pemerintah Lindungi rakyat dari Gejolak harga minyak dunia. Rakyat indonesia dukung Penyesuaian Harga BBM.   #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Barat https://t.co/7npyvgr0nj,premanlnsaf,189,"Padang Timur, Indonesia"
751,1.57722E+18,2022-10-04 08:54:16+00:00,Penyesuaian harga BBM agar pemerintah Lindungi rakyat dari Gejolak harga minyak dunia. Rakyat indonesia dukung Penyesuaian Harga BBM.   #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Barat https://t.co/BOQUMZeQd9,premanlnsaf,189,"Padang Timur, Indonesia"
752,1.57722E+18,2022-10-04 08:54:08+00:00,Penyesuaian harga BBM agar pemerintah Lindungi rakyat dari Gejolak harga minyak dunia. Rakyat indonesia dukung Penyesuaian Harga BBM.   #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Barat https://t.co/BuVC0aZeuI,premanlnsaf,189,"Padang Timur, Indonesia"
753,1.57722E+18,2022-10-04 08:53:31+00:00,Penyesuaian harga BBM jadi komitmen pemerintah wujudkan penggunaan subsidi yang tepat sasaran  Dukung penyesuaian harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Utara https://t.co/auckEDIHcF,Vivien06098329,375,"Kota Medan, Sumatera Utara"
754,1.57722E+18,2022-10-04 08:53:31+00:00,Penyesuaian harga BBM agar pemerintah Lindungi rakyat dari Gejolak harga minyak dunia. Rakyat indonesia dukung Penyesuaian Harga BBM.   #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Barat https://t.co/qB45uwQhJS,premanlnsaf,189,"Padang Timur, Indonesia"
755,1.57722E+18,2022-10-04 08:53:26+00:00,Nusa Tenggara Timur Senang banget pemerintah buat penyesuaian harga BBM agar rakyat semakin sejahtera #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/g6a44cCaHq,AuliaSaudale,34,"Nusa Tenggara Timur, Indonesia"
756,1.57722E+18,2022-10-04 08:53:20+00:00,Penyesuaian harga BBM agar pemerintah Lindungi rakyat dari Gejolak harga minyak dunia. Rakyat indonesia dukung Penyesuaian Harga BBM.   #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Barat https://t.co/SMBUkPIMlQ,premanlnsaf,189,"Padang Timur, Indonesia"
757,1.57722E+18,2022-10-04 08:53:10+00:00,Penyesuaian harga BBM agar pemerintah Lindungi rakyat dari Gejolak harga minyak dunia. Rakyat indonesia dukung Penyesuaian Harga BBM.   #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Barat https://t.co/GaZfbUBTEt,premanlnsaf,189,"Padang Timur, Indonesia"
758,1.57722E+18,2022-10-04 08:53:00+00:00,Penyesuaian harga BBM agar pemerintah Lindungi rakyat dari Gejolak harga minyak dunia. Rakyat indonesia dukung Penyesuaian Harga BBM.   #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Barat https://t.co/HpEjdBTlLC,premanlnsaf,189,"Padang Timur, Indonesia"
759,1.57722E+18,2022-10-04 08:52:45+00:00,Masyarakat Indonesia sangat mendukung kebijakan pemerintah melakukan penyesuaian harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Utara https://t.co/JKyKqJngWp,Vivien06098329,375,"Kota Medan, Sumatera Utara"
760,1.57722E+18,2022-10-04 08:52:44+00:00,Penyesuaian harga BBM agar pemerintah Lindungi rakyat dari Gejolak harga minyak dunia. Rakyat indonesia dukung Penyesuaian Harga BBM.   #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Barat https://t.co/v4EFGVhvRM,premanlnsaf,189,"Padang Timur, Indonesia"
761,1.57722E+18,2022-10-04 08:52:28+00:00,"Penyesuaian harga BBM sudah di musyawarahkan oleh pemerintah dengan pakar-pakar ekonom. Maka penyesuaiam harga BBM jadi momentum kebangkitan Ekonomi bangsa, Sumatera Utara dukung penyesuaian harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/djuh9RyyEu",Jarangpulangsi1,139,"Lubuk Pakam, Indonesia"
762,1.57722E+18,2022-10-04 08:52:19+00:00,Pemerintah membuat kebijakan sudah dengan pertimbangan yang matang.   Dukung penyesuaian harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Utara https://t.co/nbGTRbWL3x,Vivien06098329,375,"Kota Medan, Sumatera Utara"
763,1.57722E+18,2022-10-04 08:51:48+00:00,Dari penjelasan harusnya kita sudah pahami bahwa kebijakan pemerintah dalam penetapan harga BBM yang baru didasarkan untuk kepentingan Rakyat #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/xjodjxReS5,Jarangpulangsi1,139,"Lubuk Pakam, Indonesia"
764,1.57722E+18,2022-10-04 08:51:18+00:00,Semua pemuda papua dukung penyesuaian harga BBM. Keren pemerintah kebijakan tepat Banten #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/Jgot02NFW9,raffapediaBM,593,"Banten, Indonesia"
765,1.57722E+18,2022-10-04 08:50:47+00:00,Antisipasi krisis global dilakukan penyesuaian harga BBM. Pemerintah hebat Banten #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/JUbxui4yBW,raffapediaBM,593,"Banten, Indonesia"
766,1.57722E+18,2022-10-04 08:46:03+00:00,"Anggota Komisi VII DPR RI, Mulyanto, mendesak pemerintah menurunkan harga BBM bersubsidi, karena turunnya harga minyak mentah dunia. #HargaMinyakDunia https://t.co/32uDTr60dz",jpnncom,67187,Indonesia
767,1.57722E+18,2022-10-04 08:45:02+00:00,Aceh mendukung penuh kebijakan pemerintah dan berikan apresiasi trtinggi dalam pengalihan subsidi BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/hIdyh3ucn6,MariaMuna55,46,
768,1.57722E+18,2022-10-04 08:45:00+00:00,"Revisi Perpres Nomor 191 tahun 2014 tentang Penyediaan, Pendistribusian dan Harga Jual Eceran Bahan Bakar Minyak tak kunjung diteken oleh Presiden Joko Widodo hingga saat ini.  Padahal pemerintah resmi menaikkan harga BBM sejak bulan lalu.  #SmartNews https://t.co/N6cWAG130B",RadioSmartFM,13867,Jl. Kebahagiaan No.4-14Jakarta
769,1.57722E+18,2022-10-04 08:44:49+00:00,Kami warga Sumatera Utara mendukung penuh kebijakan Pemerintah mengalihkan Anggaran Subsidi BBM ke Bansos.. Semua demi kesejahteraan rakyat Indonesia..!!  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/mj1waOUAV8,PolitikJurnal,171,"Medan Kota, Indonesia"
770,1.57722E+18,2022-10-04 08:44:41+00:00,"Penyesuaian BBM sudah direncanakan sangat matang oleh Pemerintah, sehingga masyarakat akan merasakan dampak positifnya.   Kepulauan Bangka Belitung  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/ymZ2r3Wlm5",Gardu85,62,"Bangka Belitung, Indonesia"
771,1.57722E+18,2022-10-04 08:44:36+00:00,"Keputusan yg tepat..!!  Kebijakan Pemerintah sudah tepat untuk menyesuaikan Harga BBM subsidi, Semua demi penyaluran subsidi yang tepat sasaran.   Celoteh Warga Sumatera Utara  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/JN3uJobnCd",PolitikJurnal,171,"Medan Kota, Indonesia"
772,1.57722E+18,2022-10-04 08:44:30+00:00,"Keputusan yg tepat..!!  Kebijakan Pemerintah sudah tepat untuk menyesuaikan Harga BBM subsidi, Semua demi penyaluran subsidi yang tepat sasaran.   Celoteh Warga Sumatera Utara  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/6rvGvSaTOW",PolitikJurnal,171,"Medan Kota, Indonesia"
773,1.57722E+18,2022-10-04 08:44:26+00:00,"Keputusan yg tepat..!!  Kebijakan Pemerintah sudah tepat untuk menyesuaikan Harga BBM subsidi, Semua demi penyaluran subsidi yang tepat sasaran.   Celoteh Warga Sumatera Utara  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/wJHVS6wblv",PolitikJurnal,171,"Medan Kota, Indonesia"
774,1.57722E+18,2022-10-04 08:44:18+00:00,"Keputusan yg tepat..!!  Kebijakan Pemerintah sudah tepat untuk menyesuaikan Harga BBM subsidi, Semua demi penyaluran subsidi yang tepat sasaran.   Celoteh Warga Sumatera Utara  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/JP7ARNM1Q2",PolitikJurnal,171,"Medan Kota, Indonesia"
775,1.57722E+18,2022-10-04 08:44:06+00:00,"Keputusan Penyesuaian harga BBM sudah tepat.  Masyarakat Indonesia harus cerdas, upaya yg dilakukan Pemerintah adalah utk memberikan pemerataan subsidi bagi seluruh rakyat Indonesia..   Celoteh Warga Sumatera Utara  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/WhafHryKXn",PolitikJurnal,171,"Medan Kota, Indonesia"
776,1.57722E+18,2022-10-04 08:43:58+00:00,"Keputusan Penyesuaian harga BBM sudah tepat.  Masyarakat Indonesia harus cerdas, upaya yg dilakukan Pemerintah adalah utk memberikan pemerataan subsidi bagi seluruh rakyat Indonesia..   Celoteh Warga Sumatera Utara  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/OgFj4ZlOgE",PolitikJurnal,171,"Medan Kota, Indonesia"
