Unnamed: 0,tweet_text,text
409,Penyaluran BLT BBM telah alami perbaikan signifikan  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/FtxTbutfuN,"['salur', 'blt', 'bbm', 'telah', 'alami', 'baik', 'signifikan', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
410,BLT adalah salah satu kompensasi penyesuaian harga BBM Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/26GUQn1PR8,"['blt', 'adalah', 'salah', 'satu', 'kompensasi', 'sesuai', 'harga', 'bbm', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
411,Gerakan masyarakat peduli dan cinta tanah air dukung pemerintah dalam penyesuaian harga BBM  Jambi  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/ptjyDFBHeW,"['gera', 'masyarakat', 'peduli', 'dan', 'cinta', 'tanah', 'air', 'dukung', 'perintah', 'dalam', 'sesuai', 'harga', 'bbm', 'jambi']"
412,Pemuda Papua dukung pemerintah dalam penyesuaian harga BBM  Jambi  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/XVRkPPbv7j,"['pemuda', 'papua', 'dukung', 'perintah', 'dalam', 'sesuai', 'harga', 'bbm', 'jambi']"
413,"Presiden Jokowi sebut penyaluran BLT BBM capai 96,6% Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/JPyb4i7ykw","['presiden', 'jokowi', 'sebut', 'salur', 'blt', 'bbm', 'capai', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
414,BLT atasi kesulitan masyarakat hadapi penyesuaian harga BBM  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/sJz2z28CIs,"['blt', 'atas', 'sulit', 'masyarakat', 'hadap', 'sesuai', 'harga', 'bbm', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
415,Jumlah warga Merauke penerima BLT BBM sebanyak 17.739 KPM  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/JdLmdPbUKm,"['jumlah', 'warga', 'merauke', 'terima', 'blt', 'bbm', 'banyak', 'kpm', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
416,BLT BBM tahap 2 dicairkan bulan November 2022  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/7hCkpdyYvs,"['blt', 'bbm', 'tahap', 'cair', 'bulan', 'november', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
417,BLT BBM tahap 2 cair mulai November Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/Y4zsQ0I59x,"['blt', 'bbm', 'tahap', 'cair', 'mulai', 'november', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
418,Penyaluran BLT BBM telah alami perbaikan signifikan  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/2F2anxWTKa,"['salur', 'blt', 'bbm', 'telah', 'alami', 'baik', 'signifikan', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
419,BLT adalah salah satu kompensasi penyesuaian harga BBM Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/qDzcR01uch,"['blt', 'adalah', 'salah', 'satu', 'kompensasi', 'sesuai', 'harga', 'bbm', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
420,"Presiden Jokowi sebut penyaluran BLT BBM capai 96,6% Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/J158lwI7pb","['presiden', 'jokowi', 'sebut', 'salur', 'blt', 'bbm', 'capai', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
421,Subsidi BBM Jadi Beban APBN Penyesuaian Harga BBM Langkah Tepat Pemerintah.  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/5Ot5fkIlwz,"['subsidi', 'bbm', 'jadi', 'beban', 'apbn', 'sesuai', 'harga', 'bbm', 'langkah', 'tepat', 'perintah']"
422,BLT atasi kesulitan masyarakat hadapi penyesuaian harga BBM  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/9aYOHRfaWw,"['blt', 'atas', 'sulit', 'masyarakat', 'hadap', 'sesuai', 'harga', 'bbm', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
423,Jumlah warga Merauke penerima BLT BBM sebanyak 17.739 KPM  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/Kt9XxhQ7Cj,"['jumlah', 'warga', 'merauke', 'terima', 'blt', 'bbm', 'banyak', 'kpm', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
424,BLT BBM tahap 2 dicairkan bulan November 2022  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/ccHqxiJwvq,"['blt', 'bbm', 'tahap', 'cair', 'bulan', 'november', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
425,BLT BBM tahap 2 cair mulai November Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/V2ncIZzfFQ,"['blt', 'bbm', 'tahap', 'cair', 'mulai', 'november', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
426,"SUbsidi BBM Jadi Beban APBN, penyesuaian harga BBM langkah tepat pemerintah #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Info Papua https://t.co/eNoW4HOijB","['subsidi', 'bbm', 'jadi', 'beban', 'apbn', 'sesuai', 'harga', 'bbm', 'langkah', 'tepat', 'perintah', 'info', 'papua']"
427,Penyaluran BLT BBM telah alami perbaikan signifikan  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/F0TjmFuzJ7,"['salur', 'blt', 'bbm', 'telah', 'alami', 'baik', 'signifikan', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
428,BLT adalah salah satu kompensasi penyesuaian harga BBM Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/syJy2p4OJP,"['blt', 'adalah', 'salah', 'satu', 'kompensasi', 'sesuai', 'harga', 'bbm', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
429,Penyesuaian harga BBM diambil Pemerintah untuk menahan inflasi  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Info Papua https://t.co/rHi40Qov1k,"['sesuai', 'harga', 'bbm', 'ambil', 'perintah', 'untuk', 'tahan', 'inflasi', 'info', 'papua']"
430,"Presiden Jokowi sebut penyaluran BLT BBM capai 96,6% Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/vflXfOcXQN","['presiden', 'jokowi', 'sebut', 'salur', 'blt', 'bbm', 'capai', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
431,BLT atasi kesulitan masyarakat hadapi penyesuaian harga BBM  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/02AveD4P6o,"['blt', 'atas', 'sulit', 'masyarakat', 'hadap', 'sesuai', 'harga', 'bbm', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
432,Jumlah warga Merauke penerima BLT BBM sebanyak 17.739 KPM  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/0hgvG7AMcD,"['jumlah', 'warga', 'merauke', 'terima', 'blt', 'bbm', 'banyak', 'kpm', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
433,BLT BBM tahap 2 dicairkan bulan November 2022  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/LjEeMlKtXj,"['blt', 'bbm', 'tahap', 'cair', 'bulan', 'november', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
434,BLT BBM tahap 2 cair mulai November Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/Itsu8MCFJd,"['blt', 'bbm', 'tahap', 'cair', 'mulai', 'november', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
435,Penyesuaian Harga BBM Diambil Pemerintah Untuk Menahan Inflasi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/7ZuwXDU1NZ,"['sesuai', 'harga', 'bbm', 'ambil', 'perintah', 'untuk', 'tahan', 'inflasi']"
436,Penyaluran BLT BBM telah alami perbaikan signifikan  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/hoxtMLQfM1,"['salur', 'blt', 'bbm', 'telah', 'alami', 'baik', 'signifikan', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
437,BLT adalah salah satu kompensasi penyesuaian harga BBM Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/tW6fS6Cj0R,"['blt', 'adalah', 'salah', 'satu', 'kompensasi', 'sesuai', 'harga', 'bbm', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
438,Penyesuaian BBM adalah langkah matang Pemerintah untuk menyelamatkan keuangan negara.   Kepulauan Bangka Belitung  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/lNu1OtzfXw,"['sesuai', 'bbm', 'adalah', 'langkah', 'matang', 'perintah', 'untuk', 'selamat', 'uang', 'negara', 'pulau', 'bangka', 'belitung']"
439,"Presiden Jokowi sebut penyaluran BLT BBM capai 96,6% Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/eMOuFssXYx","['presiden', 'jokowi', 'sebut', 'salur', 'blt', 'bbm', 'capai', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
440,BLT atasi kesulitan masyarakat hadapi penyesuaian harga BBM  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/IBuBoVeHDz,"['blt', 'atas', 'sulit', 'masyarakat', 'hadap', 'sesuai', 'harga', 'bbm', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
441,Jumlah warga Merauke penerima BLT BBM sebanyak 17.739 KPM  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/xU20rTU61C,"['jumlah', 'warga', 'merauke', 'terima', 'blt', 'bbm', 'banyak', 'kpm', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
442,BLT BBM tahap 2 dicairkan bulan November 2022  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/tbEZU2Bs8X,"['blt', 'bbm', 'tahap', 'cair', 'bulan', 'november', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
443,BLT BBM tahap 2 cair mulai November Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/oCsEbgZCRu,"['blt', 'bbm', 'tahap', 'cair', 'mulai', 'november', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
444,Penyesuaian harga BBM langkah tepat pemerintah   Jambi dukung penyesuaian harga BBM   #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/u9drXVsw7U,"['sesuai', 'harga', 'bbm', 'langkah', 'tepat', 'perintah', 'jambi', 'dukung', 'sesuai', 'harga', 'bbm']"
445,Penyaluran BLT BBM telah alami perbaikan signifikan  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/aEDspgmqB6,"['salur', 'blt', 'bbm', 'telah', 'alami', 'baik', 'signifikan', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
446,BLT adalah salah satu kompensasi penyesuaian harga BBM Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/ri2VIcBJP4,"['blt', 'adalah', 'salah', 'satu', 'kompensasi', 'sesuai', 'harga', 'bbm', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
447,Penyesuaian harga BBM diambil pemerintah untuk menahan inflasi   Jambi dukung penyesuaian harga BBM   #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/UdVxnQhsmj,"['sesuai', 'harga', 'bbm', 'ambil', 'perintah', 'untuk', 'tahan', 'inflasi', 'jambi', 'dukung', 'sesuai', 'harga', 'bbm']"
448,"Presiden Jokowi sebut penyaluran BLT BBM capai 96,6% Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/QUVl8Ksm9N","['presiden', 'jokowi', 'sebut', 'salur', 'blt', 'bbm', 'capai', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
449,BLT atasi kesulitan masyarakat hadapi penyesuaian harga BBM  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/qOkuCtu1Dz,"['blt', 'atas', 'sulit', 'masyarakat', 'hadap', 'sesuai', 'harga', 'bbm', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
450,Jumlah warga Merauke penerima BLT BBM sebanyak 17.739 KPM  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/dOUf8FMrcA,"['jumlah', 'warga', 'merauke', 'terima', 'blt', 'bbm', 'banyak', 'kpm', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
451,BLT BBM tahap 2 dicairkan bulan November 2022  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/hLM05iJlpk,"['blt', 'bbm', 'tahap', 'cair', 'bulan', 'november', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
452,BLT BBM tahap 2 cair mulai November Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/KrDOE9VSzD,"['blt', 'bbm', 'tahap', 'cair', 'mulai', 'november', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
453,Penyaluran BLT BBM telah alami perbaikan signifikan  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/JOuKNfAkte,"['salur', 'blt', 'bbm', 'telah', 'alami', 'baik', 'signifikan', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
454,BLT adalah salah satu kompensasi penyesuaian harga BBM Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/pmtf1zOP40,"['blt', 'adalah', 'salah', 'satu', 'kompensasi', 'sesuai', 'harga', 'bbm', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
455,"Presiden Jokowi sebut penyaluran BLT BBM capai 96,6% Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/Jb93ty5fJC","['presiden', 'jokowi', 'sebut', 'salur', 'blt', 'bbm', 'capai', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
456,BLT atasi kesulitan masyarakat hadapi penyesuaian harga BBM  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/SyrYCsTQLr,"['blt', 'atas', 'sulit', 'masyarakat', 'hadap', 'sesuai', 'harga', 'bbm', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
457,Jumlah warga Merauke penerima BLT BBM sebanyak 17.739 KPM  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/V4BzSVOLWg,"['jumlah', 'warga', 'merauke', 'terima', 'blt', 'bbm', 'banyak', 'kpm', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
458,BLT BBM tahap 2 dicairkan bulan November 2022  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/hKFztbumN3,"['blt', 'bbm', 'tahap', 'cair', 'bulan', 'november', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
459,BLT BBM tahap 2 cair mulai November Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/bw1PysvlqA,"['blt', 'bbm', 'tahap', 'cair', 'mulai', 'november', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
460,BLT BBM tahap 2 cair mulai November Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/ljFjIJkOxW,"['blt', 'bbm', 'tahap', 'cair', 'mulai', 'november', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
461,Penyesuaian harga BBM langka tepat pemerintah  Sulawesi Tengah #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/4zx20hZt3v,"['sesuai', 'harga', 'bbm', 'langka', 'tepat', 'perintah', 'sulawesi', 'tengah']"
462,Penyaluran BLT BBM telah alami perbaikan signifikan  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/u6hRmpunEc,"['salur', 'blt', 'bbm', 'telah', 'alami', 'baik', 'signifikan', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
463,Penyesuaian harga BBM diambil pemerintah untuk menahan inflasi  Sulawesi Tengah #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/Gp6pdbo8XJ,"['sesuai', 'harga', 'bbm', 'ambil', 'perintah', 'untuk', 'tahan', 'inflasi', 'sulawesi', 'tengah']"
464,BLT adalah salah satu kompensasi penyesuaian harga BBM Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/0h5MJdsecN,"['blt', 'adalah', 'salah', 'satu', 'kompensasi', 'sesuai', 'harga', 'bbm', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
465,"Presiden Jokowi sebut penyaluran BLT BBM capai 96,6% Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/tr2rwSCXKZ","['presiden', 'jokowi', 'sebut', 'salur', 'blt', 'bbm', 'capai', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
466,BLT atasi kesulitan masyarakat hadapi penyesuaian harga BBM  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/tact0kjCbd,"['blt', 'atas', 'sulit', 'masyarakat', 'hadap', 'sesuai', 'harga', 'bbm', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
467,Jumlah warga Merauke penerima BLT BBM sebanyak 17.739 KPM  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/bjgFL1UjEu,"['jumlah', 'warga', 'merauke', 'terima', 'blt', 'bbm', 'banyak', 'kpm', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
468,BLT BBM tahap 2 dicairkan bulan November 2022  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/Jdbq3UHPIG,"['blt', 'bbm', 'tahap', 'cair', 'bulan', 'november', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
469,BLT BBM tahap 2 cair mulai November Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/2doejOBNX1,"['blt', 'bbm', 'tahap', 'cair', 'mulai', 'november', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
470,Penyaluran BLT BBM telah alami perbaikan signifikan  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/0B7vDuFBCo,"['salur', 'blt', 'bbm', 'telah', 'alami', 'baik', 'signifikan', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
